행정구역명,행정구역코드,STRD_YYMM,GENDER_CD,AGE_CD,인구
부산광역시 동래구,2626000000,202601,2,2,12613
부산광역시 동래구,2626000000,202601,2,3,16085
부산광역시 동래구,2626000000,202601,2,4,21606
부산광역시 동래구,2626000000,202601,2,5,22885
부산광역시 동래구,2626000000,202601,2,6,47456
부산광역시 동래구,2626000000,202602,1,1,22424
부산광역시 동래구,2626000000,202602,1,2,12918
부산광역시 동래구,2626000000,202602,1,3,15981
부산광역시 동래구,2626000000,202602,1,4,20748
부산광역시 동래구,2626000000,202602,1,5,21529
부산광역시 동래구,2626000000,202602,1,6,37598
부산광역시 동래구,2626000000,202602,2,1,20994
부산광역시 동래구,2626000000,202602,2,2,12576
부산광역시 동래구,2626000000,202602,2,3,16012
부산광역시 동래구,2626000000,202602,2,4,21565
부산광역시 동래구,2626000000,202602,2,5,22835
부산광역시 동래구,2626000000,202602,2,6,47578
부산광역시 동래구,2626000000,202603,1,1,22302
부산광역시 동래구,2626000000,202603,1,2,12813
부산광역시 동래구,2626000000,202603,1,3,15969
부산광역시 동래구,2626000000,202603,1,4,20706
부산광역시 동래구,2626000000,202603,1,5,21408
부산광역시 동래구,2626000000,202603,1,6,37682
부산광역시 동래구,2626000000,202603,2,1,20918
부산광역시 동래구,2626000000,202603,2,2,12495
부산광역시 동래구,2626000000,202603,2,3,15979
부산광역시 동래구,2626000000,202603,2,4,21448
부산광역시 동래구,2626000000,202603,2,5,22743
부산광역시 동래구,2626000000,202603,2,6,47692
부산광역시 동래구,2626000000,202604,1,1,22277
부산광역시 동래구,2626000000,202604,1,2,12717
부산광역시 동래구,2626000000,202604,1,3,15950
부산광역시 동래구,2626000000,202604,1,4,20666
부산광역시 동래구,2626000000,202604,1,5,21384
부산광역시 동래구,2626000000,202604,1,6,37711
부산광역시 동래구,2626000000,202604,2,1,20904
부산광역시 동래구,2626000000,202604,2,2,12379
부산광역시 동래구,2626000000,202604,2,3,15997
부산광역시 동래구,2626000000,202604,2,4,21390
부산광역시 동래구,2626000000,202604,2,5,22669
부산광역시 동래구,2626000000,202604,2,6,47771
부산광역시 동래구,2626000000,202605,1,1,22227
부산광역시 동래구,2626000000,202605,1,2,12672
부산광역시 동래구,2626000000,202605,1,3,15897
부산광역시 동래구,2626000000,202605,1,4,20641
부산광역시 동래구,2626000000,202605,1,5,21344
부산광역시 동래구,2626000000,202605,1,6,37733
부산광역시 동래구,2626000000,202605,2,1,20879
부산광역시 동래구,2626000000,202605,2,2,12327
부산광역시 동래구,2626000000,202605,2,3,15933
부산광역시 동래구,2626000000,202605,2,4,21367
부산광역시 동래구,2626000000,202605,2,5,22614
부산광역시 동래구,2626000000,202605,2,6,47803
부산광역시 동래구,2626000000,202606,1,1,22205
부산광역시 동래구,2626000000,202606,1,2,12601
부산광역시 동래구,2626000000,202606,1,3,15845
부산광역시 동래구,2626000000,202606,1,4,20653
부산광역시 동래구,2626000000,202606,1,5,21273
부산광역시 동래구,2626000000,202606,1,6,37736
부산광역시 동래구,2626000000,202606,2,1,20852
부산광역시 동래구,2626000000,202606,2,2,12298
부산광역시 동래구,2626000000,202606,2,3,15900
부산광역시 동래구,2626000000,202606,2,4,21388
부산광역시 동래구,2626000000,202606,2,5,22548
부산광역시 동래구,2626000000,202606,2,6,47798
부산광역시 부산진구,2623000000,202601,1,1,21560
부산광역시 부산진구,2623000000,202601,1,2,21649
부산광역시 부산진구,2623000000,202601,1,3,27582
부산광역시 부산진구,2623000000,202601,1,4,25066
부산광역시 부산진구,2623000000,202601,1,5,27427
부산광역시 부산진구,2623000000,202601,1,6,51394
부산광역시 부산진구,2623000000,202601,2,1,21295
부산광역시 부산진구,2623000000,202601,2,2,24860
부산광역시 부산진구,2623000000,202601,2,3,26618
부산광역시 부산진구,2623000000,202601,2,4,24122
부산광역시 부산진구,2623000000,202601,2,5,28685
부산광역시 부산진구,2623000000,202601,2,6,65126
부산광역시 부산진구,2623000000,202602,1,1,21553
부산광역시 부산진구,2623000000,202602,1,2,21617
부산광역시 부산진구,2623000000,202602,1,3,27476
부산광역시 부산진구,2623000000,202602,1,4,25030
부산광역시 부산진구,2623000000,202602,1,5,27407
부산광역시 부산진구,2623000000,202602,1,6,51508
부산광역시 부산진구,2623000000,202602,2,1,21343
부산광역시 부산진구,2623000000,202602,2,2,24878
부산광역시 부산진구,2623000000,202602,2,3,26577
부산광역시 부산진구,2623000000,202602,2,4,24073
부산광역시 부산진구,2623000000,202602,2,5,28647
부산광역시 부산진구,2623000000,202602,2,6,65286
부산광역시 부산진구,2623000000,202603,1,1,21543
부산광역시 부산진구,2623000000,202603,1,2,21515
부산광역시 부산진구,2623000000,202603,1,3,27469
부산광역시 부산진구,2623000000,202603,1,4,25009
부산광역시 부산진구,2623000000,202603,1,5,27321
부산광역시 부산진구,2623000000,202603,1,6,51610
부산광역시 부산진구,2623000000,202603,2,1,21371
부산광역시 부산진구,2623000000,202603,2,2,24786
부산광역시 부산진구,2623000000,202603,2,3,26649
부산광역시 부산진구,2623000000,202603,2,4,24008
부산광역시 부산진구,2623000000,202603,2,5,28497
부산광역시 부산진구,2623000000,202603,2,6,65516
부산광역시 부산진구,2623000000,202604,1,1,21544
부산광역시 부산진구,2623000000,202604,1,2,21462
부산광역시 부산진구,2623000000,202604,1,3,27482
부산광역시 부산진구,2623000000,202604,1,4,24985
부산광역시 부산진구,2623000000,202604,1,5,27238
부산광역시 부산진구,2623000000,202604,1,6,51702
부산광역시 부산진구,2623000000,202604,2,1,21306
부산광역시 부산진구,2623000000,202604,2,2,24691
부산광역시 부산진구,2623000000,202604,2,3,26675
부산광역시 부산진구,2623000000,202604,2,4,24001
부산광역시 부산진구,2623000000,202604,2,5,28438
부산광역시 부산진구,2623000000,202604,2,6,65633
부산광역시 부산진구,2623000000,202605,1,1,21510
부산광역시 부산진구,2623000000,202605,1,2,21353
부산광역시 부산진구,2623000000,202605,1,3,27523
부산광역시 부산진구,2623000000,202605,1,4,24937
부산광역시 부산진구,2623000000,202605,1,5,27182
부산광역시 부산진구,2623000000,202605,1,6,51838
부산광역시 부산진구,2623000000,202605,2,1,21260
부산광역시 부산진구,2623000000,202605,2,2,24633
부산광역시 부산진구,2623000000,202605,2,3,26765
부산광역시 부산진구,2623000000,202605,2,4,23931
부산광역시 부산진구,2623000000,202605,2,5,28438
부산광역시 부산진구,2623000000,202605,2,6,65734
부산광역시 부산진구,2623000000,202606,1,1,21519
부산광역시 부산진구,2623000000,202606,1,2,21239
부산광역시 부산진구,2623000000,202606,1,3,27570
부산광역시 부산진구,2623000000,202606,1,4,24912
부산광역시 부산진구,2623000000,202606,1,5,27160
부산광역시 부산진구,2623000000,202606,1,6,51846
부산광역시 부산진구,2623000000,202606,2,1,21241
부산광역시 부산진구,2623000000,202606,2,2,24515
부산광역시 부산진구,2623000000,202606,2,3,26831
부산광역시 부산진구,2623000000,202606,2,4,23939
부산광역시 부산진구,2623000000,202606,2,5,28356
부산광역시 부산진구,2623000000,202606,2,6,65784
부산광역시 북구,2632000000,202601,1,1,17283
부산광역시 북구,2632000000,202601,1,2,13251
부산광역시 북구,2632000000,202601,1,3,16525
부산광역시 북구,2632000000,202601,1,4,17272
부산광역시 북구,2632000000,202601,1,5,21405
부산광역시 북구,2632000000,202601,1,6,42876
부산광역시 북구,2632000000,202601,2,1,16172
부산광역시 북구,2632000000,202601,2,2,11673
부산광역시 북구,2632000000,202601,2,3,14800
부산광역시 북구,2632000000,202601,2,4,16408
부산광역시 북구,2632000000,202601,2,5,24045
부산광역시 북구,2632000000,202601,2,6,50796
부산광역시 북구,2632000000,202602,1,1,17187
부산광역시 북구,2632000000,202602,1,2,13122
부산광역시 북구,2632000000,202602,1,3,16470
부산광역시 북구,2632000000,202602,1,4,17229
부산광역시 북구,2632000000,202602,1,5,21332
부산광역시 북구,2632000000,202602,1,6,43009
부산광역시 북구,2632000000,202602,2,1,16077
부산광역시 북구,2632000000,202602,2,2,11567
부산광역시 북구,2632000000,202602,2,3,14736
부산광역시 북구,2632000000,202602,2,4,16357
부산광역시 북구,2632000000,202602,2,5,23985
부산광역시 북구,2632000000,202602,2,6,50929
부산광역시 북구,2632000000,202603,1,1,17087
부산광역시 북구,2632000000,202603,1,2,12985
부산광역시 북구,2632000000,202603,1,3,16496
부산광역시 북구,2632000000,202603,1,4,17156
부산광역시 북구,2632000000,202603,1,5,21189
부산광역시 북구,2632000000,202603,1,6,43200
부산광역시 북구,2632000000,202603,2,1,16046
부산광역시 북구,2632000000,202603,2,2,11384
부산광역시 북구,2632000000,202603,2,3,14700
부산광역시 북구,2632000000,202603,2,4,16340
부산광역시 북구,2632000000,202603,2,5,23848
부산광역시 북구,2632000000,202603,2,6,51126
부산광역시 북구,2632000000,202604,1,1,17042
부산광역시 북구,2632000000,202604,1,2,12920
부산광역시 북구,2632000000,202604,1,3,16486
부산광역시 북구,2632000000,202604,1,4,17117
부산광역시 북구,2632000000,202604,1,5,21120
부산광역시 북구,2632000000,202604,1,6,43314
부산광역시 북구,2632000000,202604,2,1,16007
부산광역시 북구,2632000000,202604,2,2,11258
부산광역시 북구,2632000000,202604,2,3,14704
부산광역시 북구,2632000000,202604,2,4,16283
부산광역시 북구,2632000000,202604,2,5,23788
부산광역시 북구,2632000000,202604,2,6,51277
부산광역시 북구,2632000000,202605,1,1,16996
부산광역시 북구,2632000000,202605,1,2,12845
부산광역시 북구,2632000000,202605,1,3,16466
부산광역시 북구,2632000000,202605,1,4,17087
부산광역시 북구,2632000000,202605,1,5,21028
부산광역시 북구,2632000000,202605,1,6,43410
부산광역시 북구,2632000000,202605,2,1,15954
부산광역시 북구,2632000000,202605,2,2,11177
부산광역시 북구,2632000000,202605,2,3,14687
부산광역시 북구,2632000000,202605,2,4,16238
부산광역시 북구,2632000000,202605,2,5,23688
부산광역시 북구,2632000000,202605,2,6,51418
부산광역시 북구,2632000000,202606,1,1,16956
부산광역시 북구,2632000000,202606,1,2,12757
부산광역시 북구,2632000000,202606,1,3,16453
부산광역시 북구,2632000000,202606,1,4,17093
부산광역시 북구,2632000000,202606,1,5,20963
부산광역시 북구,2632000000,202606,1,6,43445
부산광역시 북구,2632000000,202606,2,1,15939
부산광역시 북구,2632000000,202606,2,2,11113
부산광역시 북구,2632000000,202606,2,3,14706
부산광역시 북구,2632000000,202606,2,4,16222
부산광역시 북구,2632000000,202606,2,5,23600
부산광역시 북구,2632000000,202606,2,6,51489
부산광역시 사상구,2653000000,202601,1,1,10541
부산광역시 사상구,2653000000,202601,1,2,10913
부산광역시 사상구,2653000000,202601,1,3,12374
부산광역시 사상구,2653000000,202601,1,4,12668
부산광역시 사상구,2653000000,202601,1,5,16693
부산광역시 사상구,2653000000,202601,1,6,33572
부산광역시 사상구,2653000000,202601,2,1,9968
부산광역시 사상구,2653000000,202601,2,2,10240
부산광역시 사상구,2653000000,202601,2,3,10231
부산광역시 사상구,2653000000,202601,2,4,11317
부산광역시 사상구,2653000000,202601,2,5,16736
부산광역시 사상구,2653000000,202601,2,6,38497
부산광역시 사상구,2653000000,202602,1,1,10491
부산광역시 사상구,2653000000,202602,1,2,10849
부산광역시 사상구,2653000000,202602,1,3,12345
부산광역시 사상구,2653000000,202602,1,4,12601
부산광역시 사상구,2653000000,202602,1,5,16643
부산광역시 사상구,2653000000,202602,1,6,33670
부산광역시 사상구,2653000000,202602,2,1,9991
부산광역시 사상구,2653000000,202602,2,2,10190
부산광역시 사상구,2653000000,202602,2,3,10164
부산광역시 사상구,2653000000,202602,2,4,11274
부산광역시 사상구,2653000000,202602,2,5,16650
부산광역시 사상구,2653000000,202602,2,6,38606
부산광역시 사상구,2653000000,202603,1,1,10517
부산광역시 사상구,2653000000,202603,1,2,10745
부산광역시 사상구,2653000000,202603,1,3,12336
부산광역시 사상구,2653000000,202603,1,4,12531
부산광역시 사상구,2653000000,202603,1,5,16555
부산광역시 사상구,2653000000,202603,1,6,33758
부산광역시 사상구,2653000000,202603,2,1,9972
부산광역시 사상구,2653000000,202603,2,2,10130
부산광역시 사상구,2653000000,202603,2,3,10147
부산광역시 사상구,2653000000,202603,2,4,11238
부산광역시 사상구,2653000000,202603,2,5,16513
부산광역시 사상구,2653000000,202603,2,6,38747
부산광역시 사상구,2653000000,202604,1,1,10448
부산광역시 사상구,2653000000,202604,1,2,10707
부산광역시 사상구,2653000000,202604,1,3,12313
부산광역시 사상구,2653000000,202604,1,4,12505
부산광역시 사상구,2653000000,202604,1,5,16495
부산광역시 사상구,2653000000,202604,1,6,33829
부산광역시 사상구,2653000000,202604,2,1,9924
부산광역시 사상구,2653000000,202604,2,2,10111
부산광역시 사상구,2653000000,202604,2,3,10114
부산광역시 사상구,2653000000,202604,2,4,11194
부산광역시 사상구,2653000000,202604,2,5,16450
부산광역시 사상구,2653000000,202604,2,6,38811
부산광역시 사상구,2653000000,202605,1,1,10400
부산광역시 사상구,2653000000,202605,1,2,10659
부산광역시 사상구,2653000000,202605,1,3,12287
부산광역시 사상구,2653000000,202605,1,4,12506
부산광역시 사상구,2653000000,202605,1,5,16414
부산광역시 사상구,2653000000,202605,1,6,33888
부산광역시 사상구,2653000000,202605,2,1,9935
부산광역시 사상구,2653000000,202605,2,2,10058
부산광역시 사상구,2653000000,202605,2,3,10117
부산광역시 사상구,2653000000,202605,2,4,11157
부산광역시 사상구,2653000000,202605,2,5,16397
부산광역시 사상구,2653000000,202605,2,6,38900
부산광역시 사상구,2653000000,202606,1,1,10369
부산광역시 사상구,2653000000,202606,1,2,10582
부산광역시 사상구,2653000000,202606,1,3,12283
부산광역시 사상구,2653000000,202606,1,4,12478
부산광역시 사상구,2653000000,202606,1,5,16354
부산광역시 사상구,2653000000,202606,1,6,33938
부산광역시 사상구,2653000000,202606,2,1,9888
부산광역시 사상구,2653000000,202606,2,2,10042
부산광역시 사상구,2653000000,202606,2,3,10119
부산광역시 사상구,2653000000,202606,2,4,11125
부산광역시 사상구,2653000000,202606,2,5,16323
부산광역시 사상구,2653000000,202606,2,6,38974
부산광역시 사하구,2638000000,202601,1,1,17973
부산광역시 사하구,2638000000,202601,1,2,15756
부산광역시 사하구,2638000000,202601,1,3,16365
부산광역시 사하구,2638000000,202601,1,4,20169
부산광역시 사하구,2638000000,202601,1,5,24405
부산광역시 사하구,2638000000,202601,1,6,46788
부산광역시 사하구,2638000000,202601,2,1,17019
부산광역시 사하구,2638000000,202601,2,2,13462
부산광역시 사하구,2638000000,202601,2,3,13878
부산광역시 사하구,2638000000,202601,2,4,18707
부산광역시 사하구,2638000000,202601,2,5,24753
부산광역시 사하구,2638000000,202601,2,6,56259
부산광역시 사하구,2638000000,202602,1,1,17855
부산광역시 사하구,2638000000,202602,1,2,15634
부산광역시 사하구,2638000000,202602,1,3,16225
부산광역시 사하구,2638000000,202602,1,4,20127
부산광역시 사하구,2638000000,202602,1,5,24261
부산광역시 사하구,2638000000,202602,1,6,46920
부산광역시 사하구,2638000000,202602,2,1,16896
부산광역시 사하구,2638000000,202602,2,2,13368
부산광역시 사하구,2638000000,202602,2,3,13724
부산광역시 사하구,2638000000,202602,2,4,18577
부산광역시 사하구,2638000000,202602,2,5,24710
부산광역시 사하구,2638000000,202602,2,6,56356
부산광역시 사하구,2638000000,202603,1,1,17764
부산광역시 사하구,2638000000,202603,1,2,15499
부산광역시 사하구,2638000000,202603,1,3,16174
부산광역시 사하구,2638000000,202603,1,4,20052
부산광역시 사하구,2638000000,202603,1,5,24122
부산광역시 사하구,2638000000,202603,1,6,47082
부산광역시 사하구,2638000000,202603,2,1,16811
부산광역시 사하구,2638000000,202603,2,2,13271
부산광역시 사하구,2638000000,202603,2,3,13696
부산광역시 사하구,2638000000,202603,2,4,18412
부산광역시 사하구,2638000000,202603,2,5,24593
부산광역시 사하구,2638000000,202603,2,6,56469
부산광역시 사하구,2638000000,202604,1,1,17678
부산광역시 사하구,2638000000,202604,1,2,15340
부산광역시 사하구,2638000000,202604,1,3,16144
부산광역시 사하구,2638000000,202604,1,4,19977
부산광역시 사하구,2638000000,202604,1,5,24047
부산광역시 사하구,2638000000,202604,1,6,47145
부산광역시 사하구,2638000000,202604,2,1,16773
부산광역시 사하구,2638000000,202604,2,2,13141
부산광역시 사하구,2638000000,202604,2,3,13697
부산광역시 사하구,2638000000,202604,2,4,18327
부산광역시 사하구,2638000000,202604,2,5,24472
부산광역시 사하구,2638000000,202604,2,6,56517
부산광역시 사하구,2638000000,202605,1,1,17593
부산광역시 사하구,2638000000,202605,1,2,15265
부산광역시 사하구,2638000000,202605,1,3,16083
부산광역시 사하구,2638000000,202605,1,4,19938
부산광역시 사하구,2638000000,202605,1,5,23891
부산광역시 사하구,2638000000,202605,1,6,47234
부산광역시 사하구,2638000000,202605,2,1,16669
부산광역시 사하구,2638000000,202605,2,2,13057
부산광역시 사하구,2638000000,202605,2,3,13669
부산광역시 사하구,2638000000,202605,2,4,18268
부산광역시 사하구,2638000000,202605,2,5,24402
부산광역시 사하구,2638000000,202605,2,6,56564
부산광역시 사하구,2638000000,202606,1,1,17516
부산광역시 사하구,2638000000,202606,1,2,15193
부산광역시 사하구,2638000000,202606,1,3,16057
부산광역시 사하구,2638000000,202606,1,4,19879
부산광역시 사하구,2638000000,202606,1,5,23821
부산광역시 사하구,2638000000,202606,1,6,47258
부산광역시 사하구,2638000000,202606,2,1,16619
부산광역시 사하구,2638000000,202606,2,2,12997
부산광역시 사하구,2638000000,202606,2,3,13647
부산광역시 사하구,2638000000,202606,2,4,18221
부산광역시 사하구,2638000000,202606,2,5,24323
부산광역시 사하구,2638000000,202606,2,6,56628
부산광역시 서구,2614000000,202601,1,1,5737
부산광역시 서구,2614000000,202601,1,2,5034
부산광역시 서구,2614000000,202601,1,3,5193
부산광역시 서구,2614000000,202601,1,4,6446
부산광역시 서구,2614000000,202601,1,5,8424
부산광역시 서구,2614000000,202601,1,6,17868
부산광역시 서구,2614000000,202601,2,1,5350
부산광역시 서구,2614000000,202601,2,2,5536
부산광역시 서구,2614000000,202601,2,3,4921
부산광역시 서구,2614000000,202601,2,4,6217
부산광역시 서구,2614000000,202601,2,5,8068
부산광역시 서구,2614000000,202601,2,6,22839
부산광역시 서구,2614000000,202602,1,1,5733
부산광역시 서구,2614000000,202602,1,2,5033
부산광역시 서구,2614000000,202602,1,3,5149
부산광역시 서구,2614000000,202602,1,4,6441
부산광역시 서구,2614000000,202602,1,5,8397
부산광역시 서구,2614000000,202602,1,6,17906
부산광역시 서구,2614000000,202602,2,1,5377
부산광역시 서구,2614000000,202602,2,2,5492
부산광역시 서구,2614000000,202602,2,3,4902
부산광역시 서구,2614000000,202602,2,4,6205
부산광역시 서구,2614000000,202602,2,5,8064
부산광역시 서구,2614000000,202602,2,6,22873
부산광역시 서구,2614000000,202603,1,1,5732
부산광역시 서구,2614000000,202603,1,2,5038
부산광역시 서구,2614000000,202603,1,3,5122
부산광역시 서구,2614000000,202603,1,4,6387
부산광역시 서구,2614000000,202603,1,5,8360
부산광역시 서구,2614000000,202603,1,6,17928
부산광역시 서구,2614000000,202603,2,1,5370
부산광역시 서구,2614000000,202603,2,2,5495
부산광역시 서구,2614000000,202603,2,3,4909
부산광역시 서구,2614000000,202603,2,4,6168
부산광역시 서구,2614000000,202603,2,5,8024
부산광역시 서구,2614000000,202603,2,6,22919
부산광역시 서구,2614000000,202604,1,1,5707
부산광역시 서구,2614000000,202604,1,2,5003
부산광역시 서구,2614000000,202604,1,3,5133
부산광역시 서구,2614000000,202604,1,4,6367
부산광역시 서구,2614000000,202604,1,5,8327
부산광역시 서구,2614000000,202604,1,6,17969
부산광역시 서구,2614000000,202604,2,1,5353
부산광역시 서구,2614000000,202604,2,2,5468
부산광역시 서구,2614000000,202604,2,3,4914
부산광역시 서구,2614000000,202604,2,4,6135
부산광역시 서구,2614000000,202604,2,5,8001
부산광역시 서구,2614000000,202604,2,6,22935
부산광역시 서구,2614000000,202605,1,1,5699
부산광역시 서구,2614000000,202605,1,2,4994
부산광역시 서구,2614000000,202605,1,3,5142
부산광역시 서구,2614000000,202605,1,4,6357
부산광역시 서구,2614000000,202605,1,5,8317
부산광역시 서구,2614000000,202605,1,6,17975
부산광역시 서구,2614000000,202605,2,1,5358
부산광역시 서구,2614000000,202605,2,2,5464
부산광역시 서구,2614000000,202605,2,3,4938
부산광역시 서구,2614000000,202605,2,4,6117
부산광역시 서구,2614000000,202605,2,5,7990
부산광역시 서구,2614000000,202605,2,6,22969
부산광역시 서구,2614000000,202606,1,1,5674
부산광역시 서구,2614000000,202606,1,2,4981
부산광역시 서구,2614000000,202606,1,3,5129
부산광역시 서구,2614000000,202606,1,4,6351
부산광역시 서구,2614000000,202606,1,5,8305
부산광역시 서구,2614000000,202606,1,6,17967
부산광역시 서구,2614000000,202606,2,1,5336
부산광역시 서구,2614000000,202606,2,2,5458
부산광역시 서구,2614000000,202606,2,3,4944
부산광역시 서구,2614000000,202606,2,4,6108
부산광역시 서구,2614000000,202606,2,5,7981
부산광역시 서구,2614000000,202606,2,6,22982
부산광역시 수영구,2650000000,202601,1,1,9592
부산광역시 수영구,2650000000,202601,1,2,9202
부산광역시 수영구,2650000000,202601,1,3,11562
부산광역시 수영구,2650000000,202601,1,4,11316
부산광역시 수영구,2650000000,202601,1,5,12347
부산광역시 수영구,2650000000,202601,1,6,25078
부산광역시 수영구,2650000000,202601,2,1,9110
부산광역시 수영구,2650000000,202601,2,2,10364
부산광역시 수영구,2650000000,202601,2,3,11253
부산광역시 수영구,2650000000,202601,2,4,11575
부산광역시 수영구,2650000000,202601,2,5,13703
부산광역시 수영구,2650000000,202601,2,6,33810
부산광역시 수영구,2650000000,202602,1,1,9579
부산광역시 수영구,2650000000,202602,1,2,9142
부산광역시 수영구,2650000000,202602,1,3,11541
부산광역시 수영구,2650000000,202602,1,4,11269
부산광역시 수영구,2650000000,202602,1,5,12366
부산광역시 수영구,2650000000,202602,1,6,25115
부산광역시 수영구,2650000000,202602,2,1,9089
부산광역시 수영구,2650000000,202602,2,2,10335
부산광역시 수영구,2650000000,202602,2,3,11209
부산광역시 수영구,2650000000,202602,2,4,11528
부산광역시 수영구,2650000000,202602,2,5,13747
부산광역시 수영구,2650000000,202602,2,6,33825
부산광역시 수영구,2650000000,202603,1,1,9566
부산광역시 수영구,2650000000,202603,1,2,9086
부산광역시 수영구,2650000000,202603,1,3,11565
부산광역시 수영구,2650000000,202603,1,4,11238
부산광역시 수영구,2650000000,202603,1,5,12328
부산광역시 수영구,2650000000,202603,1,6,25172
부산광역시 수영구,2650000000,202603,2,1,9091
부산광역시 수영구,2650000000,202603,2,2,10210
부산광역시 수영구,2650000000,202603,2,3,11258
부산광역시 수영구,2650000000,202603,2,4,11507
부산광역시 수영구,2650000000,202603,2,5,13692
부산광역시 수영구,2650000000,202603,2,6,33872
부산광역시 수영구,2650000000,202604,1,1,9559
부산광역시 수영구,2650000000,202604,1,2,8970
부산광역시 수영구,2650000000,202604,1,3,11622
부산광역시 수영구,2650000000,202604,1,4,11251
부산광역시 수영구,2650000000,202604,1,5,12321
부산광역시 수영구,2650000000,202604,1,6,25201
부산광역시 수영구,2650000000,202604,2,1,9101
부산광역시 수영구,2650000000,202604,2,2,10177
부산광역시 수영구,2650000000,202604,2,3,11264
부산광역시 수영구,2650000000,202604,2,4,11500
부산광역시 수영구,2650000000,202604,2,5,13680
부산광역시 수영구,2650000000,202604,2,6,33931
부산광역시 수영구,2650000000,202605,1,1,9548
부산광역시 수영구,2650000000,202605,1,2,8919
부산광역시 수영구,2650000000,202605,1,3,11660
부산광역시 수영구,2650000000,202605,1,4,11253
부산광역시 수영구,2650000000,202605,1,5,12296
부산광역시 수영구,2650000000,202605,1,6,25230
부산광역시 수영구,2650000000,202605,2,1,9088
부산광역시 수영구,2650000000,202605,2,2,10140
부산광역시 수영구,2650000000,202605,2,3,11257
부산광역시 수영구,2650000000,202605,2,4,11488
부산광역시 수영구,2650000000,202605,2,5,13677
부산광역시 수영구,2650000000,202605,2,6,33957
부산광역시 수영구,2650000000,202606,1,1,9550
부산광역시 수영구,2650000000,202606,1,2,8877
부산광역시 수영구,2650000000,202606,1,3,11675
부산광역시 수영구,2650000000,202606,1,4,11245
부산광역시 수영구,2650000000,202606,1,5,12311
부산광역시 수영구,2650000000,202606,1,6,25216
부산광역시 수영구,2650000000,202606,2,1,9058
부산광역시 수영구,2650000000,202606,2,2,10081
부산광역시 수영구,2650000000,202606,2,3,11283
부산광역시 수영구,2650000000,202606,2,4,11529
부산광역시 수영구,2650000000,202606,2,5,13645
부산광역시 수영구,2650000000,202606,2,6,33970
부산광역시 연제구,2647000000,202601,1,1,14968
부산광역시 연제구,2647000000,202601,1,2,10554
부산광역시 연제구,2647000000,202601,1,3,14082
부산광역시 연제구,2647000000,202601,1,4,15308
부산광역시 연제구,2647000000,202601,1,5,16145
부산광역시 연제구,2647000000,202601,1,6,29776
부산광역시 연제구,2647000000,202601,2,1,14512
부산광역시 연제구,2647000000,202601,2,2,10841
부산광역시 연제구,2647000000,202601,2,3,14243
부산광역시 연제구,2647000000,202601,2,4,15646
부산광역시 연제구,2647000000,202601,2,5,17601
부산광역시 연제구,2647000000,202601,2,6,37988
부산광역시 연제구,2647000000,202602,1,1,14932
부산광역시 연제구,2647000000,202602,1,2,10486
부산광역시 연제구,2647000000,202602,1,3,14086
부산광역시 연제구,2647000000,202602,1,4,15262
부산광역시 연제구,2647000000,202602,1,5,16116
부산광역시 연제구,2647000000,202602,1,6,29823
부산광역시 연제구,2647000000,202602,2,1,14475
부산광역시 연제구,2647000000,202602,2,2,10850
부산광역시 연제구,2647000000,202602,2,3,14215
부산광역시 연제구,2647000000,202602,2,4,15632
부산광역시 연제구,2647000000,202602,2,5,17597
부산광역시 연제구,2647000000,202602,2,6,38032
부산광역시 연제구,2647000000,202603,1,1,14887
부산광역시 연제구,2647000000,202603,1,2,10415
부산광역시 연제구,2647000000,202603,1,3,14154
부산광역시 연제구,2647000000,202603,1,4,15205
부산광역시 연제구,2647000000,202603,1,5,16076
부산광역시 연제구,2647000000,202603,1,6,29909
부산광역시 연제구,2647000000,202603,2,1,14434
부산광역시 연제구,2647000000,202603,2,2,10815
부산광역시 연제구,2647000000,202603,2,3,14257
부산광역시 연제구,2647000000,202603,2,4,15570
부산광역시 연제구,2647000000,202603,2,5,17513
부산광역시 연제구,2647000000,202603,2,6,38191
부산광역시 연제구,2647000000,202604,1,1,14878
부산광역시 연제구,2647000000,202604,1,2,10377
부산광역시 연제구,2647000000,202604,1,3,14163
부산광역시 연제구,2647000000,202604,1,4,15204
부산광역시 연제구,2647000000,202604,1,5,16071
부산광역시 연제구,2647000000,202604,1,6,29960
부산광역시 연제구,2647000000,202604,2,1,14441
부산광역시 연제구,2647000000,202604,2,2,10796
부산광역시 연제구,2647000000,202604,2,3,14273
부산광역시 연제구,2647000000,202604,2,4,15578
부산광역시 연제구,2647000000,202604,2,5,17459
부산광역시 연제구,2647000000,202604,2,6,38291
부산광역시 연제구,2647000000,202605,1,1,14861
부산광역시 연제구,2647000000,202605,1,2,10354
부산광역시 연제구,2647000000,202605,1,3,14191
부산광역시 연제구,2647000000,202605,1,4,15198
부산광역시 연제구,2647000000,202605,1,5,16062
부산광역시 연제구,2647000000,202605,1,6,29978
부산광역시 연제구,2647000000,202605,2,1,14444
부산광역시 연제구,2647000000,202605,2,2,10776
부산광역시 연제구,2647000000,202605,2,3,14274
부산광역시 연제구,2647000000,202605,2,4,15565
부산광역시 연제구,2647000000,202605,2,5,17482
부산광역시 연제구,2647000000,202605,2,6,38324
부산광역시 연제구,2647000000,202606,1,1,14879
부산광역시 연제구,2647000000,202606,1,2,10251
부산광역시 연제구,2647000000,202606,1,3,14218
부산광역시 연제구,2647000000,202606,1,4,15204
